Site,Date,SC,Temp_C
Cut deep,6/14/20 8:10,23.6,3.4
Cut deep,6/14/20 8:13,23.6,3.4
Cut deep,6/14/20 8:16,23.7,3.4
Cut deep,6/14/20 8:19,23.6,3.4
Cut deep,6/14/20 8:22,23.6,3.4
Cut deep,6/14/20 8:25,23.7,3.4
Cut deep,6/14/20 8:28,23.6,3.4
Cut deep,6/14/20 8:31,23.7,3.4
Cut deep,6/14/20 8:34,23.7,3.4
Cut deep,6/14/20 8:37,23.6,3.4
Cut deep,6/14/20 8:40,23.7,3.4
Cut deep,6/14/20 8:43,23.7,3.4
Cut deep,6/14/20 8:46,23.7,3.4
Cut deep,6/14/20 8:49,23.7,3.4
Cut deep,6/14/20 8:52,23.7,3.4
Cut deep,6/14/20 8:55,23.7,3.4
Cut deep,6/14/20 8:58,23.7,3.4
Cut deep,6/14/20 9:01,23.8,3.4
Cut deep,6/14/20 9:04,23.7,3.4
Cut deep,6/14/20 9:07,23.7,3.4
Cut deep,6/14/20 9:10,23.7,3.4
Cut deep,6/14/20 9:13,23.8,3.4
Cut deep,6/14/20 9:16,23.7,3.4
Cut deep,6/14/20 9:19,23.8,3.4
Cut deep,6/14/20 9:22,23.8,3.4
Cut deep,6/14/20 9:25,23.8,3.4
Cut deep,6/14/20 9:28,23.8,3.4
Cut deep,6/14/20 9:31,23.8,3.4
Cut deep,6/14/20 9:34,23.8,3.4
Cut deep,6/14/20 9:37,23.8,3.4
Cut deep,6/14/20 9:40,23.9,3.4
Cut deep,6/14/20 9:43,23.8,3.4
Cut deep,6/14/20 9:46,23.8,3.4
Cut deep,6/14/20 9:49,23.8,3.4
Cut deep,6/14/20 9:52,23.8,3.4
Cut deep,6/14/20 9:55,23.8,3.4
Cut deep,6/14/20 9:58,23.8,3.4
Cut deep,6/14/20 10:01,23.8,3.4
Cut deep,6/14/20 10:04,23.8,3.4
Cut deep,6/14/20 10:07,23.8,3.4
Cut deep,6/14/20 10:10,23.8,3.4
Cut deep,6/14/20 10:13,23.9,3.4
Cut deep,6/14/20 10:16,23.9,3.4
Cut deep,6/14/20 10:19,23.9,3.4
Cut deep,6/14/20 10:22,23.9,3.4
Cut deep,6/14/20 10:25,23.9,3.4
Cut deep,6/14/20 10:28,23.9,3.4
Cut deep,6/14/20 10:31,23.9,3.4
Cut deep,6/14/20 10:34,23.9,3.4
Cut deep,6/14/20 10:37,23.9,3.4
Cut deep,6/14/20 10:40,23.9,3.4
Cut deep,6/14/20 10:43,23.9,3.4
Cut deep,6/14/20 10:46,24,3.5
Cut deep,6/14/20 10:49,24,3.4
Cut deep,6/14/20 10:52,23.9,3.4
Cut deep,6/14/20 10:55,23.9,3.5
Cut deep,6/14/20 10:58,24,3.5
Cut deep,6/14/20 11:01,24,3.5
Cut deep,6/14/20 11:04,24,3.5
Cut deep,6/14/20 11:07,24,3.5
Cut deep,6/14/20 11:10,24,3.5
Cut deep,6/14/20 11:13,24,3.5
Cut deep,6/14/20 11:16,24.1,3.5
Cut deep,6/14/20 11:19,24,3.5
Cut deep,6/14/20 11:22,24.1,3.5
Cut deep,6/14/20 11:25,24,3.5
Cut deep,6/14/20 11:28,24.1,3.5
Cut deep,6/14/20 11:31,24.1,3.5
Cut deep,6/14/20 11:34,24,3.5
Cut deep,6/14/20 11:37,24.1,3.5
Cut deep,6/14/20 11:40,24.1,3.5
Cut deep,6/14/20 11:43,24.1,3.5
Cut deep,6/14/20 11:46,24.1,3.5
Cut deep,6/14/20 11:49,24.1,3.5
Cut deep,6/14/20 11:52,24,3.5
Cut deep,6/14/20 11:55,24,3.5
Cut deep,6/14/20 11:58,24.1,3.5
Cut deep,6/14/20 12:01,24,3.5
Cut deep,6/14/20 12:04,24,3.5
Cut deep,6/14/20 12:07,24.1,3.5
Cut deep,6/14/20 12:10,24.1,3.5
Cut deep,6/14/20 12:13,24.1,3.5
Cut deep,6/14/20 12:16,24.1,3.5
Cut deep,6/14/20 12:19,24.1,3.5
Cut deep,6/14/20 12:22,24.1,3.5
Cut deep,6/14/20 12:25,24.1,3.5
Cut deep,6/14/20 12:28,24.1,3.5
Cut deep,6/14/20 12:31,24.1,3.5
Cut deep,6/14/20 12:34,24.1,3.5
Cut deep,6/14/20 12:37,24.1,3.5
Cut deep,6/14/20 12:40,24.1,3.5
Cut deep,6/14/20 12:43,24.1,3.5
Cut deep,6/14/20 12:46,24.1,3.5
Cut deep,6/14/20 12:49,24.2,3.5
Cut deep,6/14/20 12:52,24.1,3.5
Cut deep,6/14/20 12:55,24.1,3.5
Cut deep,6/14/20 12:58,24.2,3.5
Cut deep,6/14/20 13:01,24.2,3.5
Cut deep,6/14/20 13:04,24.2,3.5
Cut deep,6/14/20 13:07,24.2,3.5
Cut deep,6/14/20 13:10,24.2,3.5
Cut deep,6/14/20 13:13,24.2,3.5
Cut deep,6/14/20 13:16,24.2,3.5
Cut deep,6/14/20 13:19,24.2,3.5
Cut deep,6/14/20 13:22,24.2,3.5
Cut deep,6/14/20 13:25,24.2,3.5
Cut deep,6/14/20 13:28,24.2,3.5
Cut deep,6/14/20 13:31,24.2,3.5
Cut deep,6/14/20 13:34,24.2,3.5
Cut deep,6/14/20 13:37,24.2,3.5
Cut deep,6/14/20 13:40,24.2,3.5
Cut deep,6/14/20 13:43,24.2,3.5
Cut deep,6/14/20 13:46,24.2,3.5
Cut deep,6/14/20 13:49,24.2,3.5
Cut deep,6/14/20 13:52,24.2,3.5
Cut deep,6/14/20 13:55,24.2,3.5
Cut deep,6/14/20 13:58,24.2,3.5
Cut deep,6/14/20 14:01,24.2,3.5
Cut deep,6/14/20 14:04,24.2,3.6
Cut deep,6/14/20 14:07,24.2,3.6
Cut deep,6/14/20 14:10,24.2,3.6
Cut deep,6/14/20 14:13,24.2,3.6
Cut deep,6/14/20 14:16,24.2,3.6
Cut deep,6/14/20 14:19,24.2,3.6
Cut deep,6/14/20 14:22,24.2,3.6
Cut deep,6/14/20 14:25,24.2,3.6
Cut deep,6/14/20 14:28,24.2,3.6
Cut deep,6/14/20 14:31,24.2,3.6
Cut deep,6/14/20 14:34,24.2,3.6
Cut deep,6/14/20 14:37,24.2,3.6
Cut deep,6/14/20 14:40,24.2,3.6
Cut deep,6/14/20 14:43,24.2,3.6
Cut deep,6/14/20 14:46,24.3,3.6
Cut deep,6/14/20 14:49,24.2,3.6
Cut deep,6/14/20 14:52,24.3,3.6
Cut deep,6/14/20 14:55,24.2,3.6
Cut deep,6/14/20 14:58,24.3,3.6
Cut deep,6/14/20 15:01,24.2,3.6
Cut deep,6/14/20 15:04,24.2,3.6
Cut deep,6/14/20 15:07,24.3,3.6
Cut deep,6/14/20 15:10,24.3,3.6
Cut deep,6/14/20 15:13,24.3,3.6
Cut deep,6/14/20 15:16,24.3,3.6
Cut deep,6/14/20 15:19,24.3,3.6
Cut deep,6/14/20 15:22,24.3,3.6
Cut deep,6/14/20 15:25,24.3,3.6
Cut deep,6/14/20 15:28,24.3,3.6
Cut deep,6/14/20 15:31,24.4,3.6
Cut deep,6/14/20 15:34,24.4,3.6
Cut deep,6/14/20 15:37,24.4,3.6
Cut deep,6/14/20 15:40,24.4,3.6
Cut deep,6/14/20 15:43,24.3,3.6
Cut deep,6/14/20 15:46,24.3,3.6
Cut deep,6/14/20 15:49,24.4,3.6
Cut deep,6/14/20 15:52,24.3,3.6
Cut deep,6/14/20 15:55,24.3,3.6
Cut deep,6/14/20 15:58,24.4,3.6
Cut deep,6/14/20 16:01,24.4,3.6
Cut deep,6/14/20 16:04,24.4,3.6
Cut deep,6/14/20 16:07,24.4,3.6
Cut deep,6/14/20 16:10,24.4,3.6
Cut deep,6/14/20 16:13,24.4,3.6
Cut deep,6/14/20 16:16,24.4,3.6
Cut deep,6/14/20 16:19,24.4,3.6
Cut deep,6/14/20 16:22,24.4,3.6
Cut deep,6/14/20 16:25,24.4,3.6
Cut deep,6/14/20 16:28,24.4,3.6
Cut deep,6/14/20 16:31,24.5,3.6
Cut deep,6/14/20 16:34,24.4,3.6
Cut deep,6/14/20 16:37,24.4,3.6
Cut deep,6/14/20 16:40,24.4,3.6
Cut deep,6/14/20 16:43,24.4,3.6
Cut deep,6/14/20 16:46,24.4,3.6
Cut deep,6/14/20 16:49,24.4,3.6
Cut deep,6/14/20 16:52,24.4,3.6
Cut deep,6/14/20 16:55,24.4,3.6
Cut deep,6/14/20 16:58,24.5,3.6
Cut deep,6/14/20 17:01,24.5,3.6
Cut deep,6/14/20 17:04,24.4,3.6
Cut deep,6/14/20 17:07,24.4,3.6
Cut deep,6/14/20 17:10,24.4,3.6
Cut deep,6/14/20 17:13,24.4,3.6
Cut deep,6/14/20 17:16,24.5,3.6
Cut deep,6/14/20 17:19,24.5,3.6
Cut deep,6/14/20 17:22,24.6,3.6
Cut deep,6/14/20 17:25,24.5,3.6
Cut deep,6/14/20 17:28,24.5,3.6
Cut deep,6/14/20 17:31,24.5,3.6
Cut deep,6/14/20 17:34,24.5,3.6
Cut deep,6/14/20 17:37,24.5,3.6
Cut deep,6/14/20 17:40,24.5,3.6
Cut deep,6/14/20 17:43,24.6,3.6
Cut deep,6/14/20 17:46,24.6,3.6
Cut deep,6/14/20 17:49,24.5,3.6
Cut deep,6/14/20 17:52,24.7,3.6
Cut deep,6/14/20 17:55,24.7,3.6
Cut deep,6/14/20 17:58,24.6,3.6
Cut deep,6/14/20 18:01,24.5,3.6
Cut deep,6/14/20 18:04,24.5,3.7
Cut deep,6/14/20 18:07,24.5,3.6
Cut deep,6/14/20 18:10,24.6,3.6
Cut deep,6/14/20 18:13,24.7,3.6
Cut deep,6/14/20 18:16,24.6,3.6
Cut deep,6/14/20 18:19,24.7,3.6
Cut deep,6/14/20 18:22,24.6,3.6
Cut deep,6/14/20 18:25,24.7,3.6
Cut deep,6/14/20 18:28,24.6,3.6
Cut deep,6/14/20 18:31,24.7,3.6
Cut deep,6/14/20 18:34,24.7,3.6
Cut deep,6/14/20 18:37,24.7,3.6
Cut deep,6/14/20 18:40,24.7,3.6
Cut deep,6/14/20 18:43,24.7,3.6
Cut deep,6/14/20 18:46,24.6,3.6
Cut deep,6/14/20 18:49,24.7,3.6
Cut deep,6/14/20 18:52,24.7,3.6
Cut deep,6/14/20 18:55,24.7,3.6
Cut deep,6/14/20 18:58,24.7,3.6
Cut deep,6/14/20 19:01,24.7,3.6
Cut deep,6/14/20 19:04,24.7,3.6
Cut deep,6/14/20 19:07,24.6,3.6
Cut deep,6/14/20 19:10,24.7,3.6
Cut deep,6/14/20 19:13,24.7,3.6
Cut deep,6/14/20 19:16,24.7,3.6
Cut deep,6/14/20 19:19,24.7,3.6
Cut deep,6/14/20 19:22,24.7,3.6
Cut deep,6/14/20 19:25,24.7,3.6
Cut deep,6/14/20 19:28,24.7,3.6
Cut deep,6/14/20 19:31,24.7,3.6
Cut deep,6/14/20 19:34,24.7,3.6
Cut deep,6/14/20 19:37,24.7,3.6
Cut deep,6/14/20 19:40,24.7,3.6
Cut deep,6/14/20 19:43,24.7,3.6
Cut deep,6/14/20 19:46,24.7,3.6
Cut deep,6/14/20 19:49,24.7,3.6
Cut deep,6/14/20 19:52,24.7,3.6
Cut deep,6/14/20 19:55,24.7,3.6
Cut deep,6/14/20 19:58,24.7,3.6
Cut deep,6/14/20 20:01,24.7,3.6
Cut deep,6/14/20 20:04,24.8,3.6
Cut deep,6/14/20 20:07,24.7,3.6
Cut deep,6/14/20 20:10,24.7,3.6
Cut deep,6/14/20 20:13,24.8,3.6
Cut deep,6/14/20 20:16,24.8,3.6
Cut deep,6/14/20 20:19,24.7,3.6
Cut deep,6/14/20 20:22,24.7,3.6
Cut deep,6/14/20 20:25,24.7,3.6
Cut deep,6/14/20 20:28,24.7,3.6
Cut deep,6/14/20 20:31,24.8,3.6
Cut deep,6/14/20 20:34,24.8,3.6
Cut deep,6/14/20 20:37,24.9,3.6
Cut deep,6/14/20 20:40,24.8,3.6
Cut deep,6/14/20 20:43,24.7,3.6
Cut deep,6/14/20 20:46,24.7,3.6
Cut deep,6/14/20 20:49,24.8,3.6
Cut deep,6/14/20 20:52,24.9,3.6
Cut deep,6/14/20 20:55,24.9,3.6
Cut deep,6/14/20 20:58,24.8,3.6
Cut deep,6/14/20 21:01,24.8,3.6
Cut deep,6/14/20 21:04,24.7,3.6
Cut deep,6/14/20 21:07,24.9,3.6
Cut deep,6/14/20 21:10,24.8,3.6
Cut deep,6/14/20 21:13,24.9,3.6
Cut deep,6/14/20 21:16,24.8,3.6
Cut deep,6/14/20 21:19,24.8,3.6
Cut deep,6/14/20 21:22,24.7,3.6
Cut deep,6/14/20 21:25,24.9,3.6
Cut deep,6/14/20 21:28,24.8,3.6
Cut deep,6/14/20 21:31,24.8,3.6
Cut deep,6/14/20 21:34,24.9,3.6
Cut deep,6/14/20 21:37,24.9,3.6
Cut deep,6/14/20 21:40,24.8,3.6
Cut deep,6/14/20 21:43,24.9,3.6
Cut deep,6/14/20 21:46,24.9,3.6
Cut deep,6/14/20 21:49,24.8,3.6
Cut deep,6/14/20 21:52,24.9,3.6
Cut deep,6/14/20 21:55,24.8,3.6
Cut deep,6/14/20 21:58,24.9,3.6
Cut deep,6/14/20 22:01,24.9,3.6
Cut deep,6/14/20 22:04,24.9,3.6
Cut deep,6/14/20 22:07,24.9,3.6
Cut deep,6/14/20 22:10,24.9,3.6
Cut deep,6/14/20 22:13,24.9,3.6
Cut deep,6/14/20 22:16,24.9,3.6
Cut deep,6/14/20 22:19,24.9,3.6
Cut deep,6/14/20 22:22,24.9,3.6
Cut deep,6/14/20 22:25,24.8,3.6
Cut deep,6/14/20 22:28,24.9,3.6
Cut deep,6/14/20 22:31,24.9,3.6
Cut deep,6/14/20 22:34,24.9,3.6
Cut deep,6/14/20 22:37,24.9,3.6
Cut deep,6/14/20 22:40,24.9,3.6
Cut deep,6/14/20 22:43,24.9,3.6
Cut deep,6/14/20 22:46,24.9,3.6
Cut deep,6/14/20 22:49,24.9,3.6
Cut deep,6/14/20 22:52,24.9,3.6
Cut deep,6/14/20 22:55,24.9,3.6
Cut deep,6/14/20 22:58,24.9,3.6
Cut deep,6/14/20 23:01,24.9,3.6
Cut deep,6/14/20 23:04,24.9,3.6
Cut deep,6/14/20 23:07,24.9,3.6
Cut deep,6/14/20 23:10,24.9,3.6
Cut deep,6/14/20 23:13,24.9,3.6
Cut deep,6/14/20 23:16,24.9,3.6
Cut deep,6/14/20 23:19,25,3.6
Cut deep,6/14/20 23:22,24.9,3.6
Cut deep,6/14/20 23:25,24.9,3.6
Cut deep,6/14/20 23:28,24.9,3.6
Cut deep,6/14/20 23:31,24.9,3.6
Cut deep,6/14/20 23:34,24.9,3.6
Cut deep,6/14/20 23:37,24.9,3.6
Cut deep,6/14/20 23:40,24.9,3.6
Cut deep,6/14/20 23:43,24.9,3.6
Cut deep,6/14/20 23:46,24.9,3.5
Cut deep,6/14/20 23:49,24.9,3.6
Cut deep,6/14/20 23:52,25,3.6
Cut deep,6/14/20 23:55,24.9,3.6
Cut deep,6/14/20 23:58,24.9,3.6
Cut deep,6/15/20 0:01,24.9,3.5
Cut deep,6/15/20 0:04,24.9,3.6
Cut deep,6/15/20 0:07,24.9,3.5
Cut deep,6/15/20 0:10,24.9,3.6
Cut deep,6/15/20 0:13,25,3.5
Cut deep,6/15/20 0:16,24.9,3.5
Cut deep,6/15/20 0:19,24.9,3.5
Cut deep,6/15/20 0:22,25,3.5
Cut deep,6/15/20 0:25,25,3.5
Cut deep,6/15/20 0:28,25,3.5
Cut deep,6/15/20 0:31,24.9,3.5
Cut deep,6/15/20 0:34,25,3.5
Cut deep,6/15/20 0:37,25,3.5
Cut deep,6/15/20 0:40,24.9,3.5
Cut deep,6/15/20 0:43,25,3.5
Cut deep,6/15/20 0:46,25,3.5
Cut deep,6/15/20 0:49,24.9,3.5
Cut deep,6/15/20 0:52,25,3.5
Cut deep,6/15/20 0:55,25,3.5
Cut deep,6/15/20 0:58,25,3.5
Cut deep,6/15/20 1:01,25,3.5
Cut deep,6/15/20 1:04,25,3.5
Cut deep,6/15/20 1:07,25,3.5
Cut deep,6/15/20 1:10,25,3.5
Cut deep,6/15/20 1:13,25,3.5
Cut deep,6/15/20 1:16,25,3.5
Cut deep,6/15/20 1:19,25,3.5
Cut deep,6/15/20 1:22,25,3.5
Cut deep,6/15/20 1:25,25,3.5
Cut deep,6/15/20 1:28,25,3.5
Cut deep,6/15/20 1:31,25,3.5
Cut deep,6/15/20 1:34,25,3.5
Cut deep,6/15/20 1:37,25,3.5
Cut deep,6/15/20 1:40,25,3.5
Cut deep,6/15/20 1:43,25,3.5
Cut deep,6/15/20 1:46,25,3.5
Cut deep,6/15/20 1:49,25,3.5
Cut deep,6/15/20 1:52,25,3.5
Cut deep,6/15/20 1:55,25,3.5
Cut deep,6/15/20 1:58,25,3.5
Cut deep,6/15/20 2:01,25,3.5
Cut deep,6/15/20 2:04,25,3.5
Cut deep,6/15/20 2:07,25,3.5
Cut deep,6/15/20 2:10,25,3.5
Cut deep,6/15/20 2:13,25,3.5
Cut deep,6/15/20 2:16,25,3.5
Cut deep,6/15/20 2:19,25,3.5
Cut deep,6/15/20 2:22,25,3.5
Cut deep,6/15/20 2:25,25,3.5
Cut deep,6/15/20 2:28,25,3.5
Cut deep,6/15/20 2:31,25,3.5
Cut deep,6/15/20 2:34,25,3.5
Cut deep,6/15/20 2:37,25,3.5
Cut deep,6/15/20 2:40,25,3.5
Cut deep,6/15/20 2:43,25,3.5
Cut deep,6/15/20 2:46,25,3.5
Cut deep,6/15/20 2:49,25,3.5
Cut deep,6/15/20 2:52,25,3.5
Cut deep,6/15/20 2:55,25,3.5
Cut deep,6/15/20 2:58,25,3.4
Cut deep,6/15/20 3:01,25,3.4
Cut deep,6/15/20 3:04,25,3.5
Cut deep,6/15/20 3:07,25,3.4
Cut deep,6/15/20 3:10,25,3.5
Cut deep,6/15/20 3:13,25,3.4
Cut deep,6/15/20 3:16,25,3.4
Cut deep,6/15/20 3:19,25,3.4
Cut deep,6/15/20 3:22,25,3.4
Cut deep,6/15/20 3:25,25,3.4
Cut deep,6/15/20 3:28,25,3.4
Cut deep,6/15/20 3:31,25,3.4
Cut deep,6/15/20 3:34,25,3.4
Cut deep,6/15/20 3:37,25,3.4
Cut deep,6/15/20 3:40,25,3.4
Cut deep,6/15/20 3:43,25,3.4
Cut deep,6/15/20 3:46,25,3.4
Cut deep,6/15/20 3:49,25,3.4
Cut deep,6/15/20 3:52,25,3.4
Cut deep,6/15/20 3:55,25,3.4
Cut deep,6/15/20 3:58,25,3.4
Cut deep,6/15/20 4:01,25,3.4
Cut deep,6/15/20 4:04,25.1,3.4
Cut deep,6/15/20 4:07,25,3.4
Cut deep,6/15/20 4:10,25,3.4
Cut deep,6/15/20 4:13,25,3.4
Cut deep,6/15/20 4:16,25,3.4
Cut deep,6/15/20 4:19,25,3.4
Cut deep,6/15/20 4:22,25,3.4
Cut deep,6/15/20 4:25,25,3.4
Cut deep,6/15/20 4:28,25,3.4
Cut deep,6/15/20 4:31,25,3.4
Cut deep,6/15/20 4:34,25,3.4
Cut deep,6/15/20 4:37,25,3.4
Cut deep,6/15/20 4:40,25,3.4
Cut deep,6/15/20 4:43,25,3.4
Cut deep,6/15/20 4:46,25,3.4
Cut deep,6/15/20 4:49,25.1,3.4
Cut deep,6/15/20 4:52,25,3.4
Cut deep,6/15/20 4:55,25,3.4
Cut deep,6/15/20 4:58,25,3.4
Cut deep,6/15/20 5:01,25,3.4
Cut deep,6/15/20 5:04,25.1,3.4
Cut deep,6/15/20 5:07,25,3.4
Cut deep,6/15/20 5:10,25,3.4
Cut deep,6/15/20 5:13,25,3.4
Cut deep,6/15/20 5:16,25.1,3.4
Cut deep,6/15/20 5:19,25,3.4
Cut deep,6/15/20 5:22,25,3.4
Cut deep,6/15/20 5:25,25,3.4
Cut deep,6/15/20 5:28,25,3.4
Cut deep,6/15/20 5:31,25,3.4
Cut deep,6/15/20 5:34,25,3.4
Cut deep,6/15/20 5:37,25,3.4
Cut deep,6/15/20 5:40,25,3.4
Cut deep,6/15/20 5:43,25.1,3.4
Cut deep,6/15/20 5:46,25,3.4
Cut deep,6/15/20 5:49,25.1,3.4
Cut deep,6/15/20 5:52,25.1,3.4
Cut deep,6/15/20 5:55,25,3.4
Cut deep,6/15/20 5:58,25.1,3.4
Cut deep,6/15/20 6:01,25,3.4
Cut deep,6/15/20 6:04,25.1,3.4
Cut deep,6/15/20 6:07,25.1,3.4
Cut deep,6/15/20 6:10,25,3.4
Cut deep,6/15/20 6:13,25.1,3.4
Cut deep,6/15/20 6:16,25.1,3.4
Cut deep,6/15/20 6:19,25.1,3.4
Cut deep,6/15/20 6:22,25,3.4
Cut deep,6/15/20 6:25,25.1,3.4
Cut deep,6/15/20 6:28,25.1,3.4
Cut deep,6/15/20 6:31,25.1,3.4
Cut deep,6/15/20 6:34,25.1,3.4
Cut deep,6/15/20 6:37,25,3.4
Cut deep,6/15/20 6:40,25.1,3.4
Cut deep,6/15/20 6:43,25.1,3.4
Cut deep,6/15/20 6:46,25.1,3.4
Cut deep,6/15/20 6:49,25.1,3.4
Cut deep,6/15/20 6:52,25,3.4
Cut deep,6/15/20 6:55,25,3.4
Cut deep,6/15/20 6:58,25.1,3.4
Cut deep,6/15/20 7:01,25,3.4
Cut deep,6/15/20 7:04,25,3.4
Cut deep,6/15/20 7:07,25.1,3.4
Cut deep,6/15/20 7:10,25.1,3.4
Cut deep,6/15/20 7:13,25.1,3.4
Cut deep,6/15/20 7:16,25.1,3.4
Cut deep,6/15/20 7:19,25.1,3.4
Cut deep,6/15/20 7:22,25.1,3.4
Cut deep,6/15/20 7:25,25.1,3.4
Cut deep,6/15/20 7:28,25,3.4
Cut deep,6/15/20 7:31,25.1,3.4
Cut deep,6/15/20 7:34,25.1,3.4
Cut deep,6/15/20 7:37,25,3.3
Cut deep,6/15/20 7:40,25.1,3.3
Cut deep,6/15/20 7:43,25.1,3.3
Cut deep,6/15/20 7:46,25.1,3.3
Cut deep,6/15/20 7:49,25.1,3.3
Cut deep,6/15/20 7:52,25.1,3.3
Cut deep,6/15/20 7:55,25.1,3.3
Cut deep,6/15/20 7:58,25,3.3
Cut deep,6/15/20 8:01,25.1,3.3
Cut deep,6/15/20 8:04,25,3.3
Cut deep,6/15/20 8:07,25.1,3.3
Cut deep,6/15/20 8:10,25.1,3.3
Cut deep,6/15/20 8:13,25.1,3.3
Cut deep,6/15/20 8:16,25.1,3.3
Cut deep,6/15/20 8:19,25.1,3.3
Cut deep,6/15/20 8:22,25,3.3
Cut deep,6/15/20 8:25,25,3.3
Cut deep,6/15/20 8:28,25.1,3.3
Cut deep,6/15/20 8:31,25,3.3
Cut deep,6/15/20 8:34,25.1,3.3
Cut deep,6/15/20 8:37,25.1,3.3
Cut deep,6/15/20 8:40,25,3.3
Cut deep,6/15/20 8:43,25.1,3.3
Cut deep,6/15/20 8:46,25.1,3.3
Cut deep,6/15/20 8:49,25.1,3.3
Cut deep,6/15/20 8:52,25.1,3.3
Cut deep,6/15/20 8:55,25.1,3.3
Cut deep,6/15/20 8:58,25.1,3.3
Cut deep,6/15/20 9:01,25.1,3.3
Cut deep,6/15/20 9:04,25.1,3.3
Cut deep,6/15/20 9:07,25.1,3.3
Cut deep,6/15/20 9:10,25.1,3.3
Cut deep,6/15/20 9:13,25.1,3.3
Cut deep,6/15/20 9:16,25.2,3.3
Cut deep,6/15/20 9:19,25.2,3.3
Cut deep,6/15/20 9:22,25.2,3.3
Cut deep,6/15/20 9:25,25.2,3.3
Cut deep,6/15/20 9:28,25.2,3.3
Cut deep,6/15/20 9:31,25.2,3.4
Cut deep,6/15/20 9:34,25.2,3.4
Cut deep,6/15/20 9:37,25.2,3.4
Cut deep,6/15/20 9:40,25.2,3.4
Cut deep,6/15/20 9:43,25.2,3.4
Cut deep,6/15/20 9:46,25.2,3.4
Cut deep,6/15/20 9:49,25.2,3.4
Cut deep,6/15/20 9:52,25.2,3.4
Cut deep,6/15/20 9:55,25.2,3.4
Cut deep,6/15/20 9:58,25.2,3.4
Cut deep,6/15/20 10:01,25.2,3.4
Cut deep,6/15/20 10:04,25.2,3.4
Cut deep,6/15/20 10:07,25.2,3.4
Cut deep,6/15/20 10:10,25.3,3.4
Cut deep,6/15/20 10:13,25.3,3.4
Cut deep,6/15/20 10:16,25.3,3.4
Cut deep,6/15/20 10:19,25.3,3.4
Cut deep,6/15/20 10:22,25.3,3.4
Cut deep,6/15/20 10:25,25.3,3.4
Cut deep,6/15/20 10:28,25.3,3.4
Cut deep,6/15/20 10:31,25.3,3.4
Cut deep,6/15/20 10:34,25.3,3.4
Cut deep,6/15/20 10:37,25.3,3.4
Cut deep,6/15/20 10:40,25.3,3.4
Cut deep,6/15/20 10:43,25.3,3.4
Cut deep,6/15/20 10:46,25.3,3.4
Cut deep,6/15/20 10:49,25.3,3.4
Cut deep,6/15/20 10:52,25.3,3.4
Cut deep,6/15/20 10:55,25.3,3.4
Cut deep,6/15/20 10:58,25.3,3.4
Cut deep,6/15/20 11:01,25.3,3.4
Cut deep,6/15/20 11:04,25.3,3.4
Cut deep,6/15/20 11:07,25.3,3.4
Cut deep,6/15/20 11:10,25.3,3.4
Cut deep,6/15/20 11:13,25.3,3.4
Cut deep,6/15/20 11:16,25.3,3.4
Cut deep,6/15/20 11:19,25.3,3.5
Cut deep,6/15/20 11:22,25.3,3.5
Cut deep,6/15/20 11:25,25.3,3.4
Cut deep,6/15/20 11:28,25.3,3.4
Cut deep,6/15/20 11:31,25.3,3.5
Cut deep,6/15/20 11:34,25.4,3.5
Cut deep,6/15/20 11:37,25.3,3.5
Cut deep,6/15/20 11:40,25.3,3.5
Cut deep,6/15/20 11:43,25.3,3.5
Cut deep,6/15/20 11:46,25.3,3.5
Cut deep,6/15/20 11:49,25.3,3.5
Cut deep,6/15/20 11:52,25.4,3.5
Cut deep,6/15/20 11:55,25.3,3.5
Cut deep,6/15/20 11:58,25.4,3.5
Cut deep,6/15/20 12:01,25.4,3.5
Cut deep,6/15/20 12:04,25.4,3.5
Cut deep,6/15/20 12:07,25.4,3.5
Cut deep,6/15/20 12:10,25.4,3.5
Cut deep,6/15/20 12:13,25.4,3.5
Cut deep,6/15/20 12:16,25.4,3.5
Cut deep,6/15/20 12:19,25.5,3.5
Cut deep,6/15/20 12:22,25.5,3.5
Cut deep,6/15/20 12:25,25.4,3.5
Cut deep,6/15/20 12:28,25.4,3.5
Cut deep,6/15/20 12:31,25.4,3.5
Cut deep,6/15/20 12:34,25.5,3.5
Cut deep,6/15/20 12:37,25.4,3.5
Cut deep,6/15/20 12:40,25.4,3.5
Cut deep,6/15/20 12:43,25.5,3.5
Cut deep,6/15/20 12:46,25.4,3.5
Cut deep,6/15/20 12:49,25.5,3.5
Cut deep,6/15/20 12:52,25.5,3.5
Cut deep,6/15/20 12:55,25.5,3.5
Cut deep,6/15/20 12:58,25.5,3.5
Cut deep,6/15/20 13:01,25.5,3.5
Cut deep,6/15/20 13:04,25.5,3.5
Cut deep,6/15/20 13:07,25.5,3.5
Cut deep,6/15/20 13:10,25.5,3.5
Cut deep,6/15/20 13:13,25.5,3.5
Cut deep,6/15/20 13:16,25.5,3.5
Cut deep,6/15/20 13:19,25.5,3.5
Cut deep,6/15/20 13:22,25.5,3.5
Cut deep,6/15/20 13:25,25.5,3.5
Cut deep,6/15/20 13:28,25.5,3.5
Cut deep,6/15/20 13:31,25.5,3.5
Cut deep,6/15/20 13:34,25.5,3.5
Cut deep,6/15/20 13:37,25.5,3.5
Cut deep,6/15/20 13:40,25.5,3.6
Cut deep,6/15/20 13:43,25.5,3.6
Cut deep,6/15/20 13:46,25.5,3.6
Cut deep,6/15/20 13:49,25.6,3.6
